H1	H2	H3	nABBA	nBABA	Dstat	jackEst	SE	Z	
SRR11905264_VicugnaVicugnaVicugna	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	328704	188719	0.2705427	0.2705427	0.01146502	23.59723	
SRR11905265_VicugnaVicugnaMensalis	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	265523	229778	0.07216824	0.07216824	0.01312239	5.499628	
SRR11905266_VicugnaVicugnaMensalis	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	260833	234334	0.05351528	0.05351528	0.01342778	3.985414	
SRR11905267_VicugnaVicugnaMensalis	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	255566	238163	0.03524808	0.03524808	0.01329731	2.650768	
SRR13340600_VicugnaPacos	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	236995	247210	-0.02109644	-0.02109644	0.01124005	-1.876898	
SRR13340601_VicugnaPacos	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	237729	245032	-0.01512757	-0.01512757	0.01156849	-1.307653	
SRR13340602_VicugnaPacos	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	240428	246882	-0.01324414	-0.01324414	0.01130229	-1.17181	
SRR13340603_VicugnaPacos	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	239771	247620	-0.01610411	-0.01610411	0.01102627	-1.460523	
SRR13340604_VicugnaPacos	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	242172	241472	0.001447346	0.001447346	0.01139227	0.1270463	
SRR13340605_VicugnaPacos	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	245391	240507	0.01005149	0.01005149	0.01086446	0.9251719	
SRR15927273_VicugnaPacos	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	242451	243241	-0.001626545	-0.001626545	0.01139583	-0.1427317	
SRR16060509_VicugnaVicugnaMensalis	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	249747	242608	0.0144997	0.0144997	0.01377269	1.052786	
SRR16077698_VicugnaPacos	SRR16097856_VicugnaPacos	SRR11905253_VicugnaPacos	244957	246358	-0.002851531	-0.002851531	0.01148045	-0.2483814	
SRR11905254_VicugnaPacos	C20	SRR11905253_VicugnaPacos	29563	56704	-0.3146162	-0.3146162	0.01114423	-28.23131	
SRR11905255_VicugnaPacos	C20	SRR11905253_VicugnaPacos	29684	56330	-0.3097868	-0.3097868	0.01076404	-28.77979	
SRR11905256_VicugnaPacos	C20	SRR11905253_VicugnaPacos	29614	56624	-0.313203	-0.313203	0.01075287	-29.1274	
SRR11905257_VicugnaPacos	C20	SRR11905253_VicugnaPacos	30827	56256	-0.2920088	-0.2920088	0.01110839	-26.28724	
SRR11905258_VicugnaPacos	C20	SRR11905253_VicugnaPacos	30647	55948	-0.2921762	-0.2921762	0.01201784	-24.31188	
SRR11905259_VicugnaPacos	C20	SRR11905253_VicugnaPacos	30119	55563	-0.2969585	-0.2969585	0.01144365	-25.94964	
SRR11905260_VicugnaVicugnaVicugna	C20	SRR11905253_VicugnaPacos	25462	20839	0.09984666	0.09984666	0.007065394	14.13179	
SRR11905262_VicugnaVicugnaVicugna	C20	SRR11905253_VicugnaPacos	24876	21768	0.06663236	0.06663236	0.007195928	9.259732	
SRR11905263_VicugnaVicugnaVicugna	C20	SRR11905253_VicugnaPacos	22555	26681	-0.08380047	-0.08380047	0.006918289	-12.11289	
SRR11905264_VicugnaVicugnaVicugna	C20	SRR11905253_VicugnaPacos	23491	23870	-0.008002365	-0.008002365	0.006895658	-1.160493	
SRR11905265_VicugnaVicugnaMensalis	C20	SRR11905253_VicugnaPacos	19914	38564	-0.3189234	-0.3189234	0.007447648	-42.82202	
SRR11905266_VicugnaVicugnaMensalis	C20	SRR11905253_VicugnaPacos	19652	39762	-0.3384724	-0.3384724	0.007138281	-47.41651	
SRR11905267_VicugnaVicugnaMensalis	C20	SRR11905253_VicugnaPacos	19573	41615	-0.360234	-0.360234	0.007338088	-49.09099	
SRR13340600_VicugnaPacos	C20	SRR11905253_VicugnaPacos	30741	56627	-0.296287	-0.296287	0.01241748	-23.86048	
SRR13340601_VicugnaPacos	C20	SRR11905253_VicugnaPacos	31030	56803	-0.2934319	-0.2934319	0.01267932	-23.14255	
SRR13340602_VicugnaPacos	C20	SRR11905253_VicugnaPacos	30093	55693	-0.298417	-0.298417	0.01118745	-26.67427	
SRR13340603_VicugnaPacos	C20	SRR11905253_VicugnaPacos	30069	55543	-0.2975517	-0.2975517	0.01212946	-24.53133	
SRR13340604_VicugnaPacos	C20	SRR11905253_VicugnaPacos	30939	55079	-0.2806389	-0.2806389	0.01264652	-22.19101	
SRR13340605_VicugnaPacos	C20	SRR11905253_VicugnaPacos	32041	55145	-0.2649967	-0.2649967	0.01226855	-21.59968	
SRR15927273_VicugnaPacos	C20	SRR11905253_VicugnaPacos	31459	55347	-0.2751884	-0.2751884	0.01169503	-23.53037	
SRR16060509_VicugnaVicugnaMensalis	C20	SRR11905253_VicugnaPacos	19304	42902	-0.3793525	-0.3793525	0.007612835	-49.83064	
SRR16077698_VicugnaPacos	C20	SRR11905253_VicugnaPacos	31496	56310	-0.2826003	-0.2826003	0.01198335	-23.58274	
SRR16097856_VicugnaPacos	C20	SRR11905253_VicugnaPacos	31677	55476	-0.2730715	-0.2730715	0.01184449	-23.05473	
SRR11905253_VicugnaPacos	SRR11905255_VicugnaPacos	SRR11905254_VicugnaPacos	241383	242548	-0.002407368	-0.002407368	0.01032726	-0.2331082	
SRR11905253_VicugnaPacos	SRR11905256_VicugnaPacos	SRR11905254_VicugnaPacos	241048	241219	-0.0003545754	-0.0003545754	0.01028657	-0.03446974	
SRR11905255_VicugnaPacos	SRR11905256_VicugnaPacos	SRR11905254_VicugnaPacos	240527	239598	0.001934913	0.001934913	0.009264848	0.2088445	
SRR11905253_VicugnaPacos	SRR11905257_VicugnaPacos	SRR11905254_VicugnaPacos	237169	250604	-0.02754355	-0.02754355	0.01093753	-2.518261	
SRR11905255_VicugnaPacos	SRR11905257_VicugnaPacos	SRR11905254_VicugnaPacos	235530	247795	-0.0253763	-0.0253763	0.0106267	-2.387977	
SRR11905256_VicugnaPacos	SRR11905257_VicugnaPacos	SRR11905254_VicugnaPacos	235022	248229	-0.02732948	-0.02732948	0.01113737	-2.453854	
SRR11905253_VicugnaPacos	SRR11905258_VicugnaPacos	SRR11905254_VicugnaPacos	241228	248768	-0.01538788	-0.01538788	0.01106225	-1.391026	
SRR11905255_VicugnaPacos	SRR11905258_VicugnaPacos	SRR11905254_VicugnaPacos	240927	247344	-0.01314229	-0.01314229	0.01114147	-1.179583	
SRR11905256_VicugnaPacos	SRR11905258_VicugnaPacos	SRR11905254_VicugnaPacos	240367	247730	-0.01508512	-0.01508512	0.01114685	-1.353308	
SRR11905257_VicugnaPacos	SRR11905258_VicugnaPacos	SRR11905254_VicugnaPacos	248210	242418	0.01180528	0.01180528	0.01152669	1.024169	
SRR11905253_VicugnaPacos	SRR11905259_VicugnaPacos	SRR11905254_VicugnaPacos	241532	246129	-0.00942663	-0.00942663	0.01098804	-0.8578988	
SRR11905255_VicugnaPacos	SRR11905259_VicugnaPacos	SRR11905254_VicugnaPacos	242477	245904	-0.007017062	-0.007017062	0.01046857	-0.6702978	
SRR11905256_VicugnaPacos	SRR11905259_VicugnaPacos	SRR11905254_VicugnaPacos	240696	245108	-0.009081852	-0.009081852	0.01032062	-0.8799713	
SRR11905257_VicugnaPacos	SRR11905259_VicugnaPacos	SRR11905254_VicugnaPacos	247272	238459	0.01814379	0.01814379	0.01126724	1.610314	
SRR11905258_VicugnaPacos	SRR11905259_VicugnaPacos	SRR11905254_VicugnaPacos	247392	244322	0.006243467	0.006243467	0.01128507	0.5532504	
SRR11905253_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	164228	352635	-0.3645202	-0.3645202	0.008736716	-41.72279	
SRR11905255_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	164167	351560	-0.363357	-0.363357	0.008603312	-42.23454	
SRR11905256_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	166188	354580	-0.361758	-0.361758	0.008515799	-42.48081	
SRR11905257_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	171475	346429	-0.3378116	-0.3378116	0.009422166	-35.85286	
SRR11905258_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	169299	350099	-0.3480953	-0.3480953	0.009898623	-35.16603	
SRR11905259_VicugnaPacos	SRR11905260_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	167161	350963	-0.3547452	-0.3547452	0.009276697	-38.24046	
SRR11905253_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	167093	348064	-0.3512929	-0.3512929	0.00890851	-39.43341	
SRR11905255_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	167077	346863	-0.349819	-0.349819	0.008702468	-40.19768	
SRR11905256_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	169196	350088	-0.3483489	-0.3483489	0.008732113	-39.89285	
SRR11905257_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	174421	341783	-0.3242168	-0.3242168	0.00954015	-33.98445	
SRR11905258_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	172478	345697	-0.3342867	-0.3342867	0.01002388	-33.34902	
SRR11905259_VicugnaPacos	SRR11905262_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	170035	346270	-0.3413389	-0.3413389	0.009433592	-36.18335	
SRR11905260_VicugnaVicugnaVicugna	SRR11905262_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	123581	116043	0.03145762	0.03145762	0.004325774	7.272136	
SRR11905253_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	182866	318767	-0.2709172	-0.2709172	0.009949689	-27.22871	
SRR11905255_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	182255	317017	-0.269917	-0.269917	0.009427184	-28.63177	
SRR11905256_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	184498	320154	-0.268811	-0.268811	0.009433906	-28.49414	
SRR11905257_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	190856	313306	-0.2428783	-0.2428783	0.01059601	-22.92167	
SRR11905258_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	188280	316537	-0.2540663	-0.2540663	0.01078071	-23.56675	
SRR11905259_VicugnaPacos	SRR11905263_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	185267	316662	-0.2617801	-0.2617801	0.01021069	-25.63783	
SRR11905260_VicugnaVicugnaVicugna	SRR11905263_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	169088	118071	0.1776612	0.1776612	0.005739182	30.95583	
SRR11905262_VicugnaVicugnaVicugna	SRR11905263_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	164223	120723	0.1526605	0.1526605	0.005755473	26.52441	
SRR11905253_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	176823	335184	-0.3092946	-0.3092946	0.009554463	-32.37174	
SRR11905255_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	175829	332989	-0.3088727	-0.3088727	0.008997451	-34.32891	
SRR11905256_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	177904	336222	-0.3079362	-0.3079362	0.008917265	-34.53258	
SRR11905257_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	183938	328792	-0.2825152	-0.2825152	0.01013668	-27.87058	
SRR11905258_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	182014	332595	-0.2926124	-0.2926124	0.01051874	-27.81819	
SRR11905259_VicugnaPacos	SRR11905264_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	179265	333001	-0.3001097	-0.3001097	0.009849617	-30.46918	
SRR11905260_VicugnaVicugnaVicugna	SRR11905264_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	150730	120732	0.1105053	0.1105053	0.004780722	23.11478	
SRR11905262_VicugnaVicugnaVicugna	SRR11905264_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	145814	123343	0.08348659	0.08348659	0.005158471	16.18437	
SRR11905263_VicugnaVicugnaVicugna	SRR11905264_VicugnaVicugnaVicugna	SRR11905254_VicugnaPacos	132589	153775	-0.07398276	-0.07398276	0.005502874	-13.44439	
SRR11905253_VicugnaPacos	SRR11905265_VicugnaVicugnaMensalis	SRR11905254_VicugnaPacos	219385	270007	-0.1034386	-0.1034386	0.01163377	-8.891232	
SRR11905255_VicugnaPacos	SRR11905265_VicugnaVicugnaMensalis	SRR11905254_VicugnaPacos	216543	265988	-0.1024701	-0.1024701	0.01088006	-9.418159	
SRR11905256_VicugnaPacos	SRR11905265_VicugnaVicugnaMensalis	SRR11905254_VicugnaPacos	219322	269690	-0.1029995	-0.1029995	0.01092913	-9.424309	
SRR11905257_VicugnaPacos	SRR11905265_VicugnaVicugnaMensalis	SRR11905254_VicugnaPacos	228769	266010	-0.07526795	-0.07526795	0.01224546	-6.146599	
SRR11905258_VicugnaPacos	SRR11905265_VicugnaVicugnaMensalis	SRR11905254_VicugnaPacos	224500	267591	-0.08756714	-0.08756714	0.01238959	-7.067799	
